FIPS_final,Name_final,group,superclus2,sample,count,unemployed,lastworked_pastyr,male,age25,agemed,age75,a2534,a3544,a4554,a5564,whiteNH,blackNH,latino,asianNH,otherNH,insch,lths,hs,sc,aa,baplus,dis,fb,lep,married,children,nospouse_kids,snap,fincpadj
41067c,"Washington County, OR",4,5,207,8131.069849492757,.42196143,.3957347,.3763732,32,39,48,.37687483,.32427454,.29055586,.0082947621,.64947224,.001755577,.12095955,.1198133,.10799934,.095148832,0,0,.73524976,.26475024,0,.18069999,.1457161,.058214877,.47046325,.34959233,.10343166,.30902961,60577.31858906123
41067c,"Washington County, OR",5,4,199,6290.848054732489,.14940825,.24086404,.31429532,57,60,62,0,0,0,1,.83303368,.0028612996,.044833422,.11328384,.0059877899,0,0,0,.32961383,.13590403,.53448212,.1280214,.15912464,.052061856,.79285425,.015369682,0,.056847367,88600.14268045686
41067c,"Washington County, OR",6,2,102,3592.075502169168,.14867406,.17509772,.2555134,57,59,61,0,0,0,1,.6923278,.026966002,.15200979,.11489475,.013801651,0,.40097818,.59902185,0,0,0,.32912704,.31435093,.27003083,.57220763,.017631404,0,.13999185,68987.08959999999
42003c,"Allegheny County, PA",ALL,,1762,67871.86305089807,.3587195,.3176623,.41835093,34,48,57,.25105521,.16200046,.26376659,.32317773,.74091887,.18728448,.016458113,.039865289,.01547322,.024218798,.10236239,.35132018,.18735732,.10018437,.25877574,.20572922,.07834623,.045577768,.46603155,.21354015,.090239406,.27812538,48663.77926654585
42003c,"Allegheny County, PA",1,1,613,23067.00072377017,.25794688,.23998353,.43428993,46,53,58,0,.21213809,.38352591,.40433601,.73008728,.18238543,.029620612,.037653524,.020253144,.0028901317,.21549799,.78450203,0,0,0,.268969,.068476632,.056532096,.4911657,.14389598,.055990331,.31252027,37557.93752521796
42003c,"Allegheny County, PA",2,4,377,14578.33801364159,.37147561,.30301377,.38931939,45,53,58,0,.23218259,.3486695,.41914791,.74230659,.22606869,.010291827,.0090054143,.012327507,.025408272,0,0,.63629109,.36370891,0,.25406155,.055967927,.024064917,.50665027,.21990268,.090201199,.25907832,50742.8793553467
42003c,"Allegheny County, PA",3,7,271,10066.0262163232,.4610129,.46900067,.35088643,29,36,47,.43479452,.22975908,.33544639,0,.8318519,.040047262,.0078731142,.10788339,.012344363,.028549165,0,0,0,0,1,.077390507,.17031431,.092115626,.57038134,.34682932,.077807657,.12058438,70673.53835390478
42003c,"Allegheny County, PA",4,6,223,7497.56532181141,.20154129,.2546134,.29943666,56,59,61,0,.053922329,.079479679,.86659801,.79771268,.10093534,.012499367,.082685053,.0061675687,0,0,0,0,0,1,.13708958,.11792792,.046771932,.66002309,.01910563,.0099471007,.031358603,124156.736
42003c,"Allegheny County, PA",5,3,172,7725.280456475377,.53578871,.37526536,.58045393,26,28,32,1,0,0,0,.60812646,.38260239,.0043493723,0,.004921807,.018130062,.25586563,.74413437,0,0,0,.16267936,.0077082934,0,.11152262,.30621541,.2379172,.50725156,32803.47756305241
42003c,"Allegheny County, PA",7,5,106,4937.652318876316,.54492468,.42089057,.49408373,26,28,31,1,0,0,0,.7235691,.22135206,.015631005,0,.039447814,.15782022,0,0,.6967327,.30326727,0,.20080893,.053451613,.032542136,.27604344,.3986237,.16656379,.51106685,40384.87905937415
42017c,"Bucks County, PA",ALL,,848,36540.28182053212,.38190874,.29541498,.36909208,36,49,57,.2221822,.19734532,.23303951,.34743297,.82181185,.035541948,.078631528,.054808788,.0092059039,.01673162,.085716277,.39809224,.16308747,.073506795,.27959722,.13427956,.13716295,.088080443,.59814924,.22357284,.06158264,.11987104,59284.84144
42017c,"Bucks County, PA",1,2,139,5709.067080216023,.20688501,.16960455,.28392699,57,58,60,0,.010405414,.057627931,.93196666,.83447206,.0080622081,.059686758,.082484193,.015294802,0,.17993884,.82006115,0,0,0,.17197868,.17075998,.13903005,.80138934,.033873066,.019141806,.1120353,55069.52
42017c,"Bucks County, PA",2,1,185,8828.601819106476,.48610851,.33902252,.43065861,40,44,50,.080464877,.44727585,.45646948,.015789812,.80912542,.044733338,.10332465,.028733579,.014083015,0,.17406721,.8259328,0,0,0,.16465759,.16010047,.12444711,.55782592,.33197504,.080929473,.17806572,53305.65103996016
42017c,"Bucks County, PA",3,3,60,3140.830523495817,.35220972,.031027218,.40932396,27,30,32,1,0,0,0,.70473415,.081999123,.20307831,.010188388,0,.039411411,.1808579,.8191421,0,0,0,.22451423,.17373258,.12154696,.32019904,.36191562,.12747318,.28077528,52308.51460165437
42017c,"Bucks County, PA",4,7,45,1930.535649614007,.51235449,.40576324,.40859333,25,30,32,1,0,0,0,.75257432,.019510992,.041764934,.18614973,0,.013116259,0,0,0,0,1,.032823034,.15254213,.12419099,.37191311,.17416535,.02904263,.055805705,68579.77028025643
42017c,"Bucks County, PA",5,5,42,2336.841715501026,.64738858,.29343411,.29967853,27,29,31,1,0,0,0,.75768024,.067234404,.060765777,.07879439,.035525218,.14103118,0,0,.70817101,.29182899,0,.12891684,.17819813,0,.27787927,.26220804,.076658718,.095686346,52075.5206313457
42017c,"Bucks County, PA",6,4,159,6308.379181242503,.30201942,.33341905,.39454824,43,53,59,0,.28333154,.27093256,.44573587,.85390514,.03885239,.090911552,.0097179413,.0066129724,.0049729552,0,0,.68232715,.31767285,0,.14944437,.058236543,.025525684,.59367782,.20747007,.074896432,.10303,58558.07463609252
42017c,"Bucks County, PA",7,6,218,8286.0258513563,.35829318,.3817673,.33791527,49,55,60,0,.17082559,.29534006,.53383434,.88076901,.019349264,.022481523,.07740023,0,.012229425,0,0,0,0,1,.055339172,.12064625,.065594666,.75287551,.19921111,.038428225,.036842097,102981.4416014041
42045c,"Delaware County, PA",ALL,,810,34696.78566628236,.42986542,.30050999,.45648071,33,44,54,.30186814,.20998165,.24109364,.24705659,.59785706,.27244109,.048721682,.06183394,.019146197,.029162338,.16047497,.37902075,.18736711,.071652845,.20148431,.19103061,.15772673,.084562063,.42662761,.2350999,.10013737,.27311769,50481.09882421769
42045c,"Delaware County, PA",1,5,199,8987.160019918631,.49676231,.39737499,.49123085,33,44,54,.34896535,.16133849,.24171288,.24798329,.62546098,.32117009,.016329696,.014244274,.02279496,.082430251,0,0,.72336942,.27663058,0,.14486156,.099288546,.020678084,.37842631,.21768412,.11736936,.27109858,57406.08573534171
42045c,"Delaware County, PA",2,7,95,3874.880706104847,.51887238,.3387115,.38581681,29,36,44,.47367212,.29588473,.23044315,0,.57653916,.19584061,.018925313,.17539105,.033303853,.036291305,0,0,0,0,1,.18235068,.21034841,.13142933,.47962394,.39531335,.10527122,.095583238,61385.01617024871
42045c,"Delaware County, PA",3,6,91,3115.977306141204,.33966449,.37251979,.44018909,56,58,61,0,.091023915,.12307814,.78589797,.80963868,.093784489,0,.096576847,0,.013072737,0,0,0,0,1,.056273744,.16552788,.041621298,.70119965,.031396002,0,.053047746,101528.1696
42045c,"Delaware County, PA",4,2,106,3761.408450378982,.21912242,.24810132,.33879817,57,59,61,0,0,0,1,.71788341,.1628466,.046944998,.072325014,0,0,.19789,.80211002,0,0,0,.29012948,.19079654,.13124141,.68063641,.0044204332,.0044204332,.25832003,47250.30849946776
42045c,"Delaware County, PA",5,1,265,12042.73243190273,.48304364,.28639826,.55896956,31,41,50,.33279866,.28630537,.37745807,.0034379349,.48418283,.35986897,.092300065,.045048684,.018599425,.0074457079,.31178916,.68821084,0,0,0,.25004521,.17262737,.10551907,.24810749,.13617955,.058835443,.35651913,41394.50103585851
42045c,"Delaware County, PA",6,1,54,2914.62675183599,.25393873,0,.18909815,29,34,41,.51273072,.32857308,.12721592,.031480268,.62945551,.19522074,.062536493,.076277211,.036510043,0,.36671156,.63328844,0,0,0,.11726929,.15537623,.11831368,.62106645,1,.44141072,.42513803,33041.712
42071c,"Lancaster County, PA",ALL,,611,28625.52470525037,.29172474,.27520502,.32126105,34,46,55,.26326129,.22290201,.26335821,.25047848,.78310335,.036155503,.14647523,.025583355,.0086825797,.0079887006,.24249256,.41078797,.15814075,.06590949,.12266923,.1348746,.092246979,.12218184,.64436072,.33706105,.096005484,.21582606,44592.22731227437
42071c,"Lancaster County, PA",1,6,63,2611.868026497015,.23453729,.37104309,.2871522,46,53,58,0,.22754775,.3719936,.40045863,.88226676,.029673021,.064959891,.023100303,0,0,0,0,0,0,1,.086272866,.1148415,.053790729,.78377855,.21654551,0,.012889881,83033.8025814764
42071c,"Lancaster County, PA",2,7,19,899.6029982478989,.48469207,.43356368,.33760524,28,31,34,.76474971,.084221557,.15102877,0,.5503099,0,.21391873,.23577139,0,0,0,0,0,0,1,0,.34123126,.19957547,.55263954,.73431611,.31506875,.079364285,80365.90932815457
42071c,"Lancaster County, PA",3,2,156,6042.799028692604,.17905709,.20389345,.20144358,57,59,61,0,0,0,1,.8901791,.0040819934,.067437768,.038301133,0,0,.15248273,.54283017,.22121722,.083469875,0,.10149858,.069162868,.11854783,.84158474,0,0,.082798742,70188.60639999999
42071c,"Lancaster County, PA",4,1,138,7115.862782061735,.24795933,.26179388,.22663417,28,34,38,.59929097,.30346471,.085814431,.011429862,.72754472,.055237804,.18310593,.017308945,.016802611,0,.49157581,.50842422,0,0,0,.063970506,.1054504,.18552878,.64646745,.87855476,.26552603,.34449866,35044.24
42071c,"Lancaster County, PA",5,1,147,7382.999220455545,.32275775,.25237983,.5060007,39,46,51,.12450153,.27342096,.60207748,0,.7802242,.040555652,.16831902,.010901107,0,.0082170758,.34160486,.65839517,0,0,0,.25311127,.077994645,.10193713,.4858672,.029998654,0,.25767726,45737.73952
42071c,"Lancaster County, PA",6,5,88,4572.392649295566,.45332772,.34127438,.34484527,31,39,46,.3640008,.33516732,.30083185,0,.72186327,.052557737,.1919461,.0054248106,.028208056,.036745328,0,0,.69768518,.30231479,0,.15271248,.063326254,.084928483,.57475901,.42630038,.12582557,.26657793,40384.87905937415
42091c,"Montgomery County, PA",ALL,,1046,42528.25982274652,.39813399,.34801674,.34341472,36,49,57,.22013554,.18486619,.26469183,.33030644,.74464756,.077079311,.061489768,.10075005,.016033297,.017544372,.093060955,.30754057,.19052705,.055124782,.35374665,.12646952,.18452169,.1055747,.58809066,.25981474,.079234622,.13586932,71089.74399999999
42091c,"Montgomery County, PA",1,6,324,11983.73695743043,.37160239,.37459511,.27790129,46,54,60,0,.19786203,.30705267,.49508527,.8485477,.034420777,.0076302635,.092143983,.017257273,.0057196016,0,0,0,0,1,.069812045,.14943214,.048573103,.75374413,.22096124,.016670022,.033722326,112915.7204240695
42091c,"Montgomery County, PA",2,7,68,3060.492103922567,.48475319,.39977494,.34447473,28,30,34,.80904937,.12814462,.062806033,0,.4755033,.045738094,.072090156,.37497419,.031694248,.069891788,0,0,0,0,1,.0113954,.45344701,.22564884,.57838392,.39934239,.061392087,.041714139,69663.91637742042
42091c,"Montgomery County, PA",3,4,172,6706.42691393341,.33593804,.3249923,.36627519,46,53,59,.097108178,.13208473,.32265654,.44815055,.7829504,.083011121,.019900179,.091009274,.023129022,.0071307272,0,0,.75557303,.244427,0,.16284326,.14232817,.096864738,.58418155,.046492107,.015807277,.06492056,90814.6448
42091c,"Montgomery County, PA",4,5,80,3740.718203430124,.53462905,.31605792,.42026633,28,32,39,.61111444,.19046459,.19842097,0,.70673835,.12234238,.13221526,.030032264,.0086717298,.11117235,0,0,.811499,.18850103,0,.13221303,.13486239,.046072349,.48046023,.66511869,.25590223,.26165721,53610.92695131918
42091c,"Montgomery County, PA",5,2,159,6499.840471805323,.3897002,.49285111,.39153934,55,58,61,0,.056174662,.15782188,.78600347,.81019741,.0572326,.042277168,.086805537,.003487265,0,.19049475,.80950522,0,0,0,.14130989,.15641092,.10188475,.56696707,.0069497274,.0069497274,.094059832,56380.97706149633
42091c,"Montgomery County, PA",6,1,243,10537.04517222462,.39948085,.23941384,.3460964,30,38,48,.37473851,.29755095,.32771054,0,.6533004,.12709628,.13287866,.070795752,.015928885,0,.25809276,.74190724,0,0,0,.18998535,.20814356,.16447023,.45624056,.41134426,.17781179,.3056792,53367.37119999999
42101a,"Philadelphia, PA",ALL,,2368,152168.9293156469,.36878154,.24647973,.45736223,31,40,51,.35174525,.23897827,.22678946,.18248703,.27255067,.46319917,.15913542,.084807388,.020307347,.012674608,.2734713,.4232882,.15414418,.031229515,.11786681,.19702341,.20427242,.16931307,.32189408,.24536107,.12749636,.45815456,30753.26021536163
42101a,"Philadelphia, PA",1,4,314,17301.0245677085,.40247265,.27834243,.40864897,41,49,56,0,.35157034,.32551113,.32291853,.31076661,.49544454,.11176273,.056773107,.025253003,.031897228,0,0,.83210766,.16789234,0,.26136693,.12859109,.087252051,.35858521,.1886764,.086362615,.36772114,36477.6420103797
42101a,"Philadelphia, PA",2,1,747,50753.24156496291,.319361,.17109929,.46140897,40,44,50,0,.50655437,.49344563,0,.18155117,.50951433,.20273687,.094861917,.011335711,.0017404082,.40367684,.59632313,0,0,0,.23071639,.22702251,.22704373,.32559064,.27990097,.13154398,.5526284,24614.58378668855
42101a,"Philadelphia, PA",3,2,304,17537.19862291731,.21176888,.13712816,.41569683,56,58,61,0,0,0,1,.21644562,.47481704,.1311246,.14968291,.027929828,0,.43402043,.5659796,0,0,0,.29823276,.2668969,.27374393,.50987846,.046711925,.018289328,.43684125,28370.37753921034
42101a,"Philadelphia, PA",4,1,60,2614.95692731594,.63236672,1,.57388777,33,44,54,.27675202,.23835424,.23745266,.2474411,1,0,0,0,0,.019950585,.16804874,.83195126,0,0,0,.10095409,.058193352,.048213109,.57104951,.31961131,.13340682,.31443533,55529.20870663946
42101a,"Philadelphia, PA",5,3,463,35119.74788577076,.41954082,.21365535,.48764759,26,28,31,1,0,0,0,.23305026,.49121445,.19803721,.054540899,.023157198,.0047818846,.37229723,.62770277,0,0,0,.15081777,.14803182,.14822763,.16273181,.32068196,.21203318,.51653159,29637.4144
42101a,"Philadelphia, PA",6,5,151,10907.09329035073,.54406822,.34274912,.49874762,27,29,31,1,0,0,0,.32500175,.49214444,.11154682,.04449318,.026813801,.075976454,0,0,.83061922,.16938081,0,.094565563,.23191646,.024704674,.25191981,.3094267,.18055055,.48954979,36366.58359296642
42101a,"Philadelphia, PA",7,7,242,13937.87957570689,.41430071,.4755078,.4420262,28,35,44,.48602527,.28339872,.23057599,0,.45382515,.28747049,.098804899,.12610123,.033798244,.017198071,0,0,0,0,1,.083149269,.28383103,.123897,.39828777,.2416999,.075887911,.20035897,49307.72721196315
42101a,"Philadelphia, PA",8,6,87,3997.786880913685,.28390935,.27960849,.39786306,57,59,61,0,0,0,1,.60463387,.27526125,.036006395,.081272408,.0028260497,0,0,0,0,0,1,.19213638,.20507716,.15073894,.45134941,.051325843,.021860326,.13793674,45564.23979873889
44007c,"Providence County, RI",ALL,,1115,44022.02093851768,.37225345,.24334656,.39453197,32,43,53,.32174906,.21851584,.24647859,.21325651,.53124332,.090303116,.29737785,.041181281,.039894439,.018227912,.23471083,.38673511,.19572434,.052163724,.13066599,.1827264,.32426313,.25061628,.40444848,.29846409,.12710698,.42587641,35740.61796754612
44007c,"Providence County, RI",1,5,214,8324.488129952664,.45533833,.30729684,.38559431,29,36,45,.4732143,.24404417,.28274152,0,.62082487,.07650806,.27101809,.017658744,.013990246,.056711711,0,0,.78790992,.2120901,0,.1552802,.20375563,.12668873,.2608439,.36694527,.20284669,.48358151,34730.99599106178
44007c,"Providence County, RI",2,7,121,4268.545265878196,.37366873,.37527874,.31522286,30,36,43,.49119177,.28863776,.22017047,0,.64197797,.052525632,.12648776,.17102516,.0079834918,.020022344,0,0,0,0,1,.058290198,.3374626,.1384272,.52311528,.32725376,.04031615,.19767047,55355.86838765094
44007c,"Providence County, RI",3,4,128,4071.681335917618,.22754285,.22825505,.3921217,56,59,61,0,0,0,1,.74020469,.11103711,.093191586,.031159241,.0244074,.0080764331,0,0,.50525433,.13036653,.36437914,.22593568,.21314931,.117277,.49876332,.019729769,.019729769,.2470042,65625.428471483
44007c,"Providence County, RI",4,1,266,11588.37148477776,.41169363,.23863746,.54092777,30,38,47,.42982808,.22809924,.3420727,0,.77890539,.057990938,.096425503,.012167281,.05451091,0,.2675226,.73247737,0,0,0,.17548041,.10262097,0,.28627822,.18873182,.091477476,.41855276,40586.80345467103
44007c,"Providence County, RI",5,3,111,5431.773451472118,.44681007,.3385846,.21581014,28,33,41,.57938629,.2369906,.18362312,0,0,.099370636,.80736417,.031507034,.061758161,.025419604,.51889384,.48110619,0,0,0,.14614227,.65318495,.61460525,.5320518,.77649862,.35363197,.60917169,19990.51513439021
44007c,"Providence County, RI",6,2,155,5076.656428675029,.26135182,.12126974,.36399761,57,59,61,0,0,0,1,.57848978,.069079578,.29940507,0,.053025585,0,.38652676,.61347324,0,0,0,.28690711,.38797238,.36746281,.51679826,.012969301,.003860401,.43974522,37747.6528
44007c,"Providence County, RI",7,1,120,5260.504841844336,.29479373,.076620623,.36640739,39,45,49,0,.46104419,.49340039,.045555398,.095262043,.2090383,.54993045,.094448365,.051320821,.014049816,.46602294,.53397709,0,0,0,.2468835,.6773954,.7044456,.48254126,.40612641,.12431604,.4716697,27259.79336507756
47037a,"Nashville-Davidson, TN",ALL,,1157,44456.13779628366,.26621026,.28678679,.36039573,33,44,54,.27875164,.24028613,.2358205,.24514171,.53286278,.2686379,.12159583,.052528888,.024374608,.020023784,.21860899,.34167942,.17411253,.045954302,.21964474,.18830602,.24866593,.17232947,.46877912,.280967,.088362493,.30298004,37170.44051363376
47037a,"Nashville-Davidson, TN",1,4,194,6855.958083119363,.33380869,.35317966,.38531819,44,53,58,0,.27137807,.29502487,.43359706,.5220874,.35102966,.076881245,.032735758,.017265942,.021639859,0,0,.7771185,.22288147,0,.24581316,.1234499,.07522133,.49730039,.16876605,.070554025,.24498969,46442.61091828028
47037a,"Nashville-Davidson, TN",2,5,71,2927.36324343067,.37228501,.35678008,.41617596,25,27,30,1,0,0,0,.51177984,.29878631,.11770865,.056023113,.015702067,.1334573,0,0,.82411313,.17588687,0,.054982949,.16469331,.13932146,.30967215,.34356979,.16290371,.18245794,34956.20577812772
47037a,"Nashville-Davidson, TN",3,2,145,4807.543192735249,.18276824,.22048521,.40429768,57,59,61,0,0,0,1,.65241486,.29036209,.0093815466,0,.047841486,0,.1849767,.8150233,0,0,0,.2530762,.045603927,0,.44221136,.039316248,.030501185,.23627564,44489.71644488983
47037a,"Nashville-Davidson, TN",4,1,327,13050.92337897714,.2865434,.303094,.40901786,35,42,49,.23217361,.34148869,.42633769,0,.56559438,.36140886,.050805308,.014250125,.0079413326,.0009565361,.38499734,.61500269,0,0,0,.29975569,.1085991,.0045610182,.33598423,.29673475,.11048037,.47412613,29113.08633720901
47037a,"Nashville-Davidson, TN",5,1,147,7049.792751093271,.1358825,.056974903,.21557443,30,35,43,.47117519,.34203798,.12814125,.058645573,.11448123,.19786015,.49134669,.14126362,.055048306,.0044735661,.53968358,.46031642,0,0,0,.11713144,.84642369,.80967492,.63773918,.55581659,.11944243,.38468751,32541.08
47037a,"Nashville-Davidson, TN",6,6,211,6651.466269313433,.28245413,.37793291,.33400291,41,52,58,0,.29370925,.2997115,.40657929,.80645585,.099333204,.038051438,.040007938,.016151592,.0053341514,0,0,0,0,1,.07932958,.1368838,.058614589,.60399783,.19981259,.038314566,.098900042,82385.15328112328
47037a,"Nashville-Davidson, TN",7,7,62,3113.090877614606,.32163793,.43445724,.3657701,26,29,31,1,0,0,0,.61746401,.15838625,.034969058,.16023581,.028944889,.087256946,0,0,0,0,1,.013794911,.38935295,.18634363,.48179141,.32725838,.090669483,.1805522,36045.504
