FIPS_final,Name_final,stpuma,cbsa,metro_name,pct_supercluster1,pct_supercluster2,pct_supercluster3,pct_supercluster4,pct_supercluster5,pct_supercluster6,pct_supercluster7,pct_cluster1,pct_cluster2,pct_cluster3,pct_cluster4,pct_cluster5,pct_cluster6,pct_cluster7,pct_cluster8,pct_cluster9
6071c,"San Bernardino County, CA",0607107,40140,"Riverside-San Bernardino-Ontario, CA",.070677571,.057503507,.071516648,.046831954,.057276994,.039647575,.034700315,.057503507,.070677571,.071516648,.057276994,.046831954,.039647575,.034700315,,
6071c,"San Bernardino County, CA",0607108,40140,"Riverside-San Bernardino-Ontario, CA",.14485981,.11360449,.15782984,.055096418,.077934273,.070484579,.069400631,.11360449,.14485981,.15782984,.077934273,.055096418,.070484579,.069400631,,
6071c,"San Bernardino County, CA",0607109,40140,"Riverside-San Bernardino-Ontario, CA",.078855142,.065918654,.072749689,.046831954,.048826292,.035242289,.037854891,.065918654,.078855142,.072749689,.048826292,.046831954,.035242289,.037854891,,
6071c,"San Bernardino County, CA",0607110,40140,"Riverside-San Bernardino-Ontario, CA",.078271031,.085553996,.072749689,.030303031,.046948358,.022026431,.018927446,.085553996,.078271031,.072749689,.046948358,.030303031,.022026431,.018927446,,
6071c,"San Bernardino County, CA",0607111,40140,"Riverside-San Bernardino-Ontario, CA",.040303737,.057503507,.034525279,.11019284,.09295775,.096916303,.11671925,.057503507,.040303737,.034525279,.09295775,.11019284,.096916303,.11671925,,
6071c,"San Bernardino County, CA",0607112,40140,"Riverside-San Bernardino-Ontario, CA",.042056076,.063113607,.040690504,.046831954,.058215961,.088105723,.078864351,.063113607,.042056076,.040690504,.058215961,.046831954,.088105723,.078864351,,
6071c,"San Bernardino County, CA",0607113,40140,"Riverside-San Bernardino-Ontario, CA",.098130845,.099579245,.098643653,.060606062,.074178405,.052863438,.078864351,.099579245,.098130845,.098643653,.074178405,.060606062,.052863438,.078864351,,
6071c,"San Bernardino County, CA",0607114,40140,"Riverside-San Bernardino-Ontario, CA",.046144858,.064516127,.03329223,.1046832,.058215961,.19383261,.15141957,.064516127,.046144858,.03329223,.058215961,.1046832,.19383261,.15141957,,
6071c,"San Bernardino County, CA",0607115,40140,"Riverside-San Bernardino-Ontario, CA",.054322429,.05890603,.032059185,.024793388,.048826292,.030837005,.047318611,.05890603,.054322429,.032059185,.048826292,.024793388,.030837005,.047318611,,
6073c,"San Diego County, CA",0607301,41740,"San Diego-Carlsbad, CA",.060470778,,.054054055,.061376318,.042124543,.036050156,.043030869,.061376318,.060470778,.054054055,.042124543,.043030869,.036050156,,,
6073c,"San Diego County, CA",0607302,41740,"San Diego-Carlsbad, CA",.07508117,,.08220721,.077495351,.056776557,.031347964,.028999064,.077495351,.07508117,.08220721,.056776557,.028999064,.031347964,,,
6073c,"San Diego County, CA",0607303,41740,"San Diego-Carlsbad, CA",.045454547,,.065315314,.037197769,.03846154,.029780565,.021515435,.037197769,.045454547,.065315314,.03846154,.021515435,.029780565,,,
6073c,"San Diego County, CA",0607304,41740,"San Diego-Carlsbad, CA",.017857144,,.011261261,.038437694,.025641026,.065830722,.043030869,.038437694,.017857144,.011261261,.025641026,.043030869,.065830722,,,
6073c,"San Diego County, CA",0607305,41740,"San Diego-Carlsbad, CA",.036931816,,.032657657,.034097955,.029304029,.010971786,.017773621,.034097955,.036931816,.032657657,.029304029,.017773621,.010971786,,,
6073c,"San Diego County, CA",0607306,41740,"San Diego-Carlsbad, CA",.055194806,,.065315314,.056416616,.064102568,.043887146,.030869972,.056416616,.055194806,.065315314,.064102568,.030869972,.043887146,,,
6073c,"San Diego County, CA",0607307,41740,"San Diego-Carlsbad, CA",.048701297,,.037162162,.045877248,.032967035,.025078369,.024321796,.045877248,.048701297,.037162162,.032967035,.024321796,.025078369,,,
6073c,"San Diego County, CA",0607308,41740,"San Diego-Carlsbad, CA",.020292208,,.014639639,.03533788,.0091575095,.068965517,.06641721,.03533788,.020292208,.014639639,.0091575095,.06641721,.068965517,,,
6073c,"San Diego County, CA",0607309,41740,"San Diego-Carlsbad, CA",.014204546,,.023648649,.044637322,.027472528,.11442006,.081384473,.044637322,.014204546,.023648649,.027472528,.081384473,.11442006,,,
6073c,"San Diego County, CA",0607310,41740,"San Diego-Carlsbad, CA",.023133118,,.023648649,.044637322,.025641026,.12539186,.085126288,.044637322,.023133118,.023648649,.025641026,.085126288,.12539186,,,
6073c,"San Diego County, CA",0607311,41740,"San Diego-Carlsbad, CA",.012581169,,.0045045046,.029138252,.020146521,.061128527,.069223575,.029138252,.012581169,.0045045046,.020146521,.069223575,.061128527,,,
6073c,"San Diego County, CA",0607312,41740,"San Diego-Carlsbad, CA",.015422078,,.0078828828,.024798512,.016483517,.032915361,.076707207,.024798512,.015422078,.0078828828,.016483517,.076707207,.032915361,,,
6073c,"San Diego County, CA",0607313,41740,"San Diego-Carlsbad, CA",.05965909,,.057432432,.057036579,.075091578,.036050156,.050514501,.057036579,.05965909,.057432432,.075091578,.050514501,.036050156,,,
6073c,"San Diego County, CA",0607314,41740,"San Diego-Carlsbad, CA",.024350649,,.028153153,.042777434,.062271062,.05172414,.042095415,.042777434,.024350649,.028153153,.062271062,.042095415,.05172414,,,
6073c,"San Diego County, CA",0607315,41740,"San Diego-Carlsbad, CA",.033279222,,.030405406,.037197769,.036630038,.050156739,.05612722,.037197769,.033279222,.030405406,.036630038,.05612722,.050156739,,,
6073c,"San Diego County, CA",0607316,41740,"San Diego-Carlsbad, CA",.049512986,,.051801801,.048357099,.051282052,.057993729,.072965391,.048357099,.049512986,.051801801,.051282052,.072965391,.057993729,,,
6073c,"San Diego County, CA",0607317,41740,"San Diego-Carlsbad, CA",.068993509,,.077702701,.03967762,.069597073,.037617553,.039289054,.03967762,.068993509,.077702701,.069597073,.039289054,.037617553,,,
6073c,"San Diego County, CA",0607318,41740,"San Diego-Carlsbad, CA",.098214284,,.0990991,.061996281,.084249087,.026645768,.023386342,.061996281,.098214284,.0990991,.084249087,.023386342,.026645768,,,
6073c,"San Diego County, CA",0607319,41740,"San Diego-Carlsbad, CA",.049107142,,.041666668,.035957843,.065934069,.028213166,.027128156,.035957843,.049107142,.041666668,.065934069,.027128156,.028213166,,,
6073c,"San Diego County, CA",0607320,41740,"San Diego-Carlsbad, CA",.017045455,,.022522522,.03533788,.029304029,.023510972,.036482695,.03533788,.017045455,.022522522,.029304029,.036482695,.023510972,,,
6073c,"San Diego County, CA",0607321,41740,"San Diego-Carlsbad, CA",.095373377,,.097972974,.061376318,.082417585,.029780565,.029934518,.061376318,.095373377,.097972974,.082417585,.029934518,.029780565,,,
6073c,"San Diego County, CA",0607322,41740,"San Diego-Carlsbad, CA",.079139613,,.070945948,.050836951,.054945055,.012539185,.033676334,.050836951,.079139613,.070945948,.054945055,.033676334,.012539185,,,
6075a,"San Francisco, CA",0607501,41860,"San Francisco-Oakland-Hayward, CA",.07651715,.087336242,,.15909091,.16176471,.21686748,.18300654,.18300654,.21686748,.087336242,.07651715,.15909091,.16176471,,,
6075a,"San Francisco, CA",0607502,41860,"San Francisco-Oakland-Hayward, CA",.08707124,.096069872,,.097402595,.014705882,.1746988,.14814815,.14814815,.1746988,.096069872,.08707124,.097402595,.014705882,,,
6075a,"San Francisco, CA",0607503,41860,"San Francisco-Oakland-Hayward, CA",.20580475,.14410481,,.15909091,.27941176,.078313254,.16993465,.16993465,.078313254,.14410481,.20580475,.15909091,.27941176,,,
6075a,"San Francisco, CA",0607504,41860,"San Francisco-Oakland-Hayward, CA",.12137203,.06113537,,.11688311,.044117648,.18072289,.16557734,.16557734,.18072289,.06113537,.12137203,.11688311,.044117648,,,
6075a,"San Francisco, CA",0607505,41860,"San Francisco-Oakland-Hayward, CA",.084432721,.14410481,,.094155841,.14705883,.13855422,.14814815,.14814815,.13855422,.14410481,.084432721,.094155841,.14705883,,,
6075a,"San Francisco, CA",0607506,41860,"San Francisco-Oakland-Hayward, CA",.10026385,.14410481,,.14935064,.20588236,.13855422,.10457516,.10457516,.13855422,.14410481,.10026385,.14935064,.20588236,,,
6075a,"San Francisco, CA",0607507,41860,"San Francisco-Oakland-Hayward, CA",.32453826,.32314411,,.22402598,.14705883,.072289154,.080610022,.080610022,.072289154,.32314411,.32453826,.22402598,.14705883,,,
6077c,"San Joaquin County, CA",0607701,44700,"Stockton-Lodi, CA",.18090452,.16893733,.23766816,.23357664,.29365081,.43589744,.22448979,.18090452,.23766816,.16893733,.29365081,.23357664,.22448979,.43589744,,
6077c,"San Joaquin County, CA",0607702,44700,"Stockton-Lodi, CA",.37520939,.23705722,.32286996,.16058394,.24074075,.064102568,.1632653,.37520939,.32286996,.23705722,.24074075,.16058394,.1632653,.064102568,,
6077c,"San Joaquin County, CA",0607703,44700,"Stockton-Lodi, CA",.22780569,.31607631,.23766816,.31386861,.26455027,.30769232,.3877551,.22780569,.23766816,.31607631,.26455027,.31386861,.3877551,.30769232,,
6077c,"San Joaquin County, CA",0607704,44700,"Stockton-Lodi, CA",.2160804,.27792916,.20179372,.29197079,.20105819,.1923077,.22448979,.2160804,.20179372,.27792916,.20105819,.29197079,.22448979,.1923077,,
6081c,"San Mateo County, CA",0608101,41860,"San Francisco-Oakland-Hayward, CA",.20099255,,.20353982,.23003195,.33333334,.13397129,.15204678,.13397129,.15204678,.20099255,.23003195,.20353982,.33333334,,,
6081c,"San Mateo County, CA",0608102,41860,"San Francisco-Oakland-Hayward, CA",.1662531,,.11504425,.15974441,.21052632,.066985644,.10233918,.066985644,.10233918,.1662531,.15974441,.11504425,.21052632,,,
6081c,"San Mateo County, CA",0608103,41860,"San Francisco-Oakland-Hayward, CA",.12903225,,.11504425,.083067089,.10526316,.1770335,.16081871,.1770335,.16081871,.12903225,.083067089,.11504425,.10526316,,,
6081c,"San Mateo County, CA",0608104,41860,"San Francisco-Oakland-Hayward, CA",.15384616,,.097345136,.1629393,.070175439,.16746412,.19590643,.16746412,.19590643,.15384616,.1629393,.097345136,.070175439,,,
6081c,"San Mateo County, CA",0608105,41860,"San Francisco-Oakland-Hayward, CA",.15880893,,.22123894,.18530351,.15789473,.15789473,.19298245,.15789473,.19298245,.15880893,.18530351,.22123894,.15789473,,,
6081c,"San Mateo County, CA",0608106,41860,"San Francisco-Oakland-Hayward, CA",.191067,,.24778761,.17891374,.12280702,.29665071,.19590643,.29665071,.19590643,.191067,.17891374,.24778761,.12280702,,,
6085c,"Santa Clara County, CA",0608501,41940,"San Jose-Sunnyvale-Santa Clara, CA",.029029028,.046471599,,.065806448,.060344826,.198915,.18865867,.065806448,.060344826,.029029028,.046471599,.18865867,.198915,,,
6085c,"Santa Clara County, CA",0608502,41940,"San Jose-Sunnyvale-Santa Clara, CA",.05005005,.063683301,,.065806448,.047413792,.057866186,.11886587,.065806448,.047413792,.05005005,.063683301,.11886587,.057866186,,,
6085c,"Santa Clara County, CA",0608503,41940,"San Jose-Sunnyvale-Santa Clara, CA",.034034032,.061962135,,.050322581,.038793102,.057866186,.10032716,.050322581,.038793102,.034034032,.061962135,.10032716,.057866186,,,
6085c,"Santa Clara County, CA",0608504,41940,"San Jose-Sunnyvale-Santa Clara, CA",.077077076,.084337346,,.10064516,.10344828,.077757686,.098146126,.10064516,.10344828,.077077076,.084337346,.098146126,.077757686,,,
6085c,"Santa Clara County, CA",0608505,41940,"San Jose-Sunnyvale-Santa Clara, CA",.11611611,.12908778,,.074838713,.094827585,.050632913,.0348964,.074838713,.094827585,.11611611,.12908778,.0348964,.050632913,,,
6085c,"Santa Clara County, CA",0608506,41940,"San Jose-Sunnyvale-Santa Clara, CA",.069069073,.058519792,,.098064519,.056034483,.061482821,.026172301,.098064519,.056034483,.069069073,.058519792,.026172301,.061482821,,,
6085c,"Santa Clara County, CA",0608507,41940,"San Jose-Sunnyvale-Santa Clara, CA",.01001001,.036144577,,.061935484,.056034483,.14647378,.11777535,.061935484,.056034483,.01001001,.036144577,.11777535,.14647378,,,
6085c,"Santa Clara County, CA",0608508,41940,"San Jose-Sunnyvale-Santa Clara, CA",.040040039,.061962135,,.063225806,.043103449,.09041591,.0697928,.063225806,.043103449,.040040039,.061962135,.0697928,.09041591,,,
6085c,"Santa Clara County, CA",0608509,41940,"San Jose-Sunnyvale-Santa Clara, CA",.11311311,.070567988,,.058064517,.094827585,.032549728,.031624865,.058064517,.094827585,.11311311,.070567988,.031624865,.032549728,,,
6085c,"Santa Clara County, CA",0608510,41940,"San Jose-Sunnyvale-Santa Clara, CA",.12112112,.11703958,,.078709677,.125,.052441228,.044711012,.078709677,.125,.12112112,.11703958,.044711012,.052441228,,,
6085c,"Santa Clara County, CA",0608511,41940,"San Jose-Sunnyvale-Santa Clara, CA",.032032032,.068846814,,.054193549,.06465517,.028933093,.044711012,.054193549,.06465517,.032032032,.068846814,.044711012,.028933093,,,
6085c,"Santa Clara County, CA",0608512,41940,"San Jose-Sunnyvale-Santa Clara, CA",.040040039,.046471599,,.08129032,.02586207,.072332732,.044711012,.08129032,.02586207,.040040039,.046471599,.044711012,.072332732,,,
6085c,"Santa Clara County, CA",0608513,41940,"San Jose-Sunnyvale-Santa Clara, CA",.080080077,.070567988,,.073548384,.094827585,.04159132,.045801528,.073548384,.094827585,.080080077,.070567988,.045801528,.04159132,,,
6085c,"Santa Clara County, CA",0608514,41940,"San Jose-Sunnyvale-Santa Clara, CA",.1881882,.084337346,,.073548384,.094827585,.03074141,.033805888,.073548384,.094827585,.1881882,.084337346,.033805888,.03074141,,,
6099c,"Stanislaus County, CA",0609901,33700,"Modesto, CA",.23260437,.23493975,.24427481,.19306931,.18461539,.10204082,.11764706,.18461539,.19306931,.11764706,.10204082,.23260437,.23493975,.24427481,,
6099c,"Stanislaus County, CA",0609902,33700,"Modesto, CA",.31411532,.28313252,.31297711,.19306931,.27179489,.2857143,.098039217,.27179489,.19306931,.098039217,.2857143,.31411532,.28313252,.31297711,,
6099c,"Stanislaus County, CA",0609903,33700,"Modesto, CA",.29025844,.35542169,.29007635,.38118812,.31282052,.34693879,.43137255,.31282052,.38118812,.43137255,.34693879,.29025844,.35542169,.29007635,,
6099c,"Stanislaus County, CA",0609904,33700,"Modesto, CA",.16302186,.12650603,.15267175,.23267327,.23076923,.26530612,.35294119,.23076923,.23267327,.35294119,.26530612,.16302186,.12650603,.15267175,,
6111c,"Ventura County, CA",0611101,37100,"Oxnard-Thousand Oaks-Ventura, CA",.09714286,.14124294,,.15817694,.15075377,.11538462,.15207373,.15817694,.15075377,.15207373,.11538462,.09714286,.14124294,,,
6111c,"Ventura County, CA",0611102,37100,"Oxnard-Thousand Oaks-Ventura, CA",.072380953,.12711865,,.20375335,.095477387,.38461539,.29032257,.20375335,.095477387,.29032257,.38461539,.072380953,.12711865,,,
6111c,"Ventura County, CA",0611103,37100,"Oxnard-Thousand Oaks-Ventura, CA",.37333333,.27401131,,.16621985,.2914573,.12820514,.15207373,.16621985,.2914573,.15207373,.12820514,.37333333,.27401131,,,
6111c,"Ventura County, CA",0611104,37100,"Oxnard-Thousand Oaks-Ventura, CA",.099047616,.084745765,,.15549597,.14572865,.12820514,.10138249,.15549597,.14572865,.10138249,.12820514,.099047616,.084745765,,,
6111c,"Ventura County, CA",0611105,37100,"Oxnard-Thousand Oaks-Ventura, CA",.21142857,.22033899,,.18766756,.17085427,.064102568,.12442397,.18766756,.17085427,.12442397,.064102568,.21142857,.22033899,,,
6111c,"Ventura County, CA",0611106,37100,"Oxnard-Thousand Oaks-Ventura, CA",.14666666,.15254237,,.12868632,.14572865,.17948718,.1797235,.12868632,.14572865,.1797235,.17948718,.14666666,.15254237,,,
8031a,"Denver, CO",0800812,19740,"Denver-Aurora-Lakewood, CO",.3263889,,.31818181,,.2789855,.16176471,.18320611,.31818181,.3263889,.2638298,.36585367,.16176471,.18320611,,,
8031a,"Denver, CO",0800813,19740,"Denver-Aurora-Lakewood, CO",.2326389,,.1969697,,.17028986,.14215687,.22137405,.1969697,.2326389,.18723404,.073170729,.14215687,.22137405,,,
8031a,"Denver, CO",0800814,19740,"Denver-Aurora-Lakewood, CO",.048611112,,.056818184,,.17391305,.32843137,.14503817,.056818184,.048611112,.18723404,.097560972,.32843137,.14503817,,,
8031a,"Denver, CO",0800815,19740,"Denver-Aurora-Lakewood, CO",.1423611,,.12121212,,.18115942,.25,.33587787,.12121212,.1423611,.1574468,.31707317,.25,.33587787,,,
8031a,"Denver, CO",0800816,19740,"Denver-Aurora-Lakewood, CO",.25,,.30681819,,.19565217,.11764706,.11450382,.30681819,.25,.20425531,.14634146,.11764706,.11450382,,,
8041c,"El Paso County, CO",0804101,17820,"Colorado Springs, CO",.23300971,.24770643,,.25,.18506494,.17054264,.14649682,.18506494,.14649682,.25,.17054264,.23300971,.24770643,,,
8041c,"El Paso County, CO",0804102,17820,"Colorado Springs, CO",.12944984,.14678898,,.1875,.11688311,.28682169,.19108281,.11688311,.19108281,.1875,.28682169,.12944984,.14678898,,,
8041c,"El Paso County, CO",0804103,17820,"Colorado Springs, CO",.18446602,.18348624,,.15277778,.17857143,.13953489,.13375796,.17857143,.13375796,.15277778,.13953489,.18446602,.18348624,,,
8041c,"El Paso County, CO",0804104,17820,"Colorado Springs, CO",.14563107,.13761468,,.097222224,.16558442,.12403101,.17834395,.16558442,.17834395,.097222224,.12403101,.14563107,.13761468,,,
8041c,"El Paso County, CO",0804105,17820,"Colorado Springs, CO",.25566342,.23853211,,.13194445,.22077923,.054263566,.14649682,.22077923,.14649682,.13194445,.054263566,.25566342,.23853211,,,
8041c,"El Paso County, CO",0804106,17820,"Colorado Springs, CO",.051779937,.04587156,,.18055555,.13311689,.2248062,.20382166,.13311689,.20382166,.18055555,.2248062,.051779937,.04587156,,,
9001c,"Fairfield County, CT",0900100,14860,"Bridgeport-Stamford-Norwalk, CT",.14478764,.18181819,,,.16363636,.1237785,.15662651,.14841849,.18181819,.13084112,.1237785,.15662651,.16363636,,,
9001c,"Fairfield County, CT",0900101,14860,"Bridgeport-Stamford-Norwalk, CT",.050193049,.11515152,,,.10909091,.26384366,.20240964,.043795619,.11515152,.074766353,.26384366,.20240964,.10909091,,,
